order_id,item,category,quantity,price
50370,Poha,Breakfast,1,60
50370,Idli,Breakfast,1,50
50371,Vada pav,Snacks,1,30
50371,Masala dosa,Breakfast,1,90
50371,Misal pav,Breakfast,1,90
50371,Orange juice,Juice,1,70
50372,Jalebi,Sweets,1,40
50372,Misal pav,Breakfast,1,90
50372,Upma,Breakfast,1,60
50372,Poha,Breakfast,1,60
50372,Masala dosa,Breakfast,1,90
50373,Masala dosa,Breakfast,1,90
50373,Cold coffee,Chai & coffee,1,90
50373,Poha,Breakfast,1,60
50373,Jalebi,Sweets,1,40
50373,Misal pav,Breakfast,1,90
50374,Poha,Breakfast,1,60
50374,Filter coffee,Chai & coffee,1,40
50375,Orange juice,Juice,3,70
50375,Filter coffee,Chai & coffee,1,40
50376,Poha,Breakfast,1,60
50377,Masala chai,Chai & coffee,2,30
50377,Masala dosa,Breakfast,1,90
50378,Idli,Breakfast,1,50
50378,Masala dosa,Breakfast,2,90
50379,Idli,Breakfast,1,50
50380,Cold coffee,Chai & coffee,3,90
50381,Masala dosa,Breakfast,2,90
50381,Pesarattu,Breakfast,2,80
50382,Masala dosa,Breakfast,2,90
50382,Upma,Breakfast,2,60
50383,Masala chai,Chai & coffee,1,30
50383,Filter coffee,Chai & coffee,2,40
50383,Masala dosa,Breakfast,1,90
50384,Pesarattu,Breakfast,2,80
50384,Upma,Breakfast,1,60
50384,Masala dosa,Breakfast,1,90
50385,Pesarattu,Breakfast,3,80
50385,Vada pav,Snacks,1,30
50386,Idli,Breakfast,2,50
50386,Orange juice,Juice,3,70
50387,Upma,Breakfast,1,60
50388,Pesarattu,Breakfast,2,80
50389,Poha,Breakfast,1,60
50389,Idli,Breakfast,2,50
50390,Upma,Breakfast,1,60
50390,Jalebi,Sweets,2,40
50391,Poha,Breakfast,1,60
50391,Orange juice,Juice,1,70
50391,Vada pav,Snacks,2,30
50392,Pesarattu,Breakfast,1,80
50393,Vada pav,Snacks,2,30
50393,Cold coffee,Chai & coffee,1,90
50394,Cold coffee,Chai & coffee,1,90
50394,Masala dosa,Breakfast,1,90
50395,Filter coffee,Chai & coffee,2,40
50395,Cold coffee,Chai & coffee,3,90
50396,Filter coffee,Chai & coffee,1,40
50396,Poha,Breakfast,2,60
50397,Misal pav,Breakfast,1,90
50398,Cold coffee,Chai & coffee,1,90
50398,Misal pav,Breakfast,2,90
50399,Pesarattu,Breakfast,1,80
50400,Misal pav,Breakfast,1,90
50401,Orange juice,Juice,2,70
50401,Misal pav,Breakfast,3,90
50402,Orange juice,Juice,1,70
50402,Cold coffee,Chai & coffee,1,90
50402,Idli,Breakfast,1,50
50402,Misal pav,Breakfast,1,90
50403,Misal pav,Breakfast,1,90
50403,Poha,Breakfast,1,60
50403,Jalebi,Sweets,1,40
50403,Masala chai,Chai & coffee,1,30
50403,Idli,Breakfast,1,50
50404,Misal pav,Breakfast,1,90
50404,Poha,Breakfast,1,60
50404,Idli,Breakfast,1,50
50405,Masala dosa,Breakfast,1,90
50405,Poha,Breakfast,1,60
50405,Misal pav,Breakfast,1,90
50405,Cold coffee,Chai & coffee,1,90
50405,Masala chai,Chai & coffee,1,30
50406,Filter coffee,Chai & coffee,1,40
50406,Poha,Breakfast,1,60
50406,Masala chai,Chai & coffee,1,30
50407,Poha,Breakfast,1,60
50407,Cold coffee,Chai & coffee,2,90
50407,Idli,Breakfast,2,50
50408,Poha,Breakfast,1,60
50409,Orange juice,Juice,1,70
50409,Masala dosa,Breakfast,1,90
50409,Idli,Breakfast,1,50
50410,Masala dosa,Breakfast,1,90
50410,Misal pav,Breakfast,3,90
50410,Filter coffee,Chai & coffee,2,40
50411,Masala chai,Chai & coffee,1,30
50411,Pesarattu,Breakfast,2,80
50412,Misal pav,Breakfast,3,90
50412,Sandwich,Snacks,1,70
50413,Pesarattu,Breakfast,2,80
50414,Filter coffee,Chai & coffee,2,40
50414,Poha,Breakfast,1,60
50415,Poha,Breakfast,3,60
50415,Cold coffee,Chai & coffee,3,90
50416,Cold coffee,Chai & coffee,2,90
50416,Orange juice,Juice,1,70
50417,Cold coffee,Chai & coffee,1,90
50418,Vada pav,Snacks,3,30
50418,Filter coffee,Chai & coffee,2,40
50419,Jalebi,Sweets,1,40
50419,Misal pav,Breakfast,1,90
50420,Vada pav,Snacks,2,30
50421,Vada pav,Snacks,2,30
50421,Upma,Breakfast,2,60
50421,Cold coffee,Chai & coffee,3,90
50422,Poha,Breakfast,3,60
50423,Cold coffee,Chai & coffee,2,90
50424,Masala chai,Chai & coffee,2,30
50425,Idli,Breakfast,1,50
50426,Cold coffee,Chai & coffee,3,90
50427,Vada pav,Snacks,2,30
50428,Masala chai,Chai & coffee,2,30
50429,Misal pav,Breakfast,1,90
50429,Idli,Breakfast,1,50
50429,Cold coffee,Chai & coffee,1,90
50430,Jalebi,Sweets,1,40
50430,Misal pav,Breakfast,1,90
50430,Poha,Breakfast,1,60
50430,Masala dosa,Breakfast,1,90
50430,Masala chai,Chai & coffee,1,30
50431,Upma,Breakfast,1,60
50431,Masala chai,Chai & coffee,1,30
50431,Cold coffee,Chai & coffee,1,90
50431,Poha,Breakfast,1,60
50432,Orange juice,Juice,1,70
50432,Filter coffee,Chai & coffee,1,40
50432,Masala chai,Chai & coffee,1,30
50432,Misal pav,Breakfast,1,90
50433,Misal pav,Breakfast,1,90
50433,Idli,Breakfast,1,50
50433,Jalebi,Sweets,1,40
50434,Upma,Breakfast,1,60
50434,Vada pav,Snacks,1,30
50434,Poha,Breakfast,2,60
50434,Jalebi,Sweets,1,40
50435,Misal pav,Breakfast,1,90
50435,Vada pav,Snacks,1,30
50435,Masala chai,Chai & coffee,1,30
50436,Misal pav,Breakfast,2,90
50436,Vada pav,Snacks,2,30
50437,Cold coffee,Chai & coffee,3,90
50437,Idli,Breakfast,2,50
50437,Masala dosa,Breakfast,1,90
50438,Orange juice,Juice,1,70
50439,Masala dosa,Breakfast,2,90
50439,Orange juice,Juice,3,70
50440,Masala dosa,Breakfast,1,90
50441,Pesarattu,Breakfast,2,80
50441,Misal pav,Breakfast,2,90
50441,Cold coffee,Chai & coffee,1,90
50442,Pesarattu,Breakfast,2,80
50442,Vada pav,Snacks,1,30
50443,Sandwich,Snacks,1,70
50443,Idli,Breakfast,1,50
50443,Filter coffee,Chai & coffee,1,40
50444,Cold coffee,Chai & coffee,2,90
50445,Masala chai,Chai & coffee,1,30
50446,Masala dosa,Breakfast,2,90
50446,Orange juice,Juice,1,70
50447,Filter coffee,Chai & coffee,2,40
50447,Idli,Breakfast,1,50
50447,Pesarattu,Breakfast,1,80
50448,Poha,Breakfast,2,60
50449,Masala chai,Chai & coffee,1,30
50450,Idli,Breakfast,1,50
50450,Poha,Breakfast,1,60
50450,Masala chai,Chai & coffee,1,30
50451,Idli,Breakfast,1,50
50451,Pesarattu,Breakfast,1,80
50451,Sandwich,Snacks,1,70
50452,Idli,Breakfast,2,50
50452,Upma,Breakfast,1,60
50453,Cold coffee,Chai & coffee,3,90
50453,Misal pav,Breakfast,3,90
50453,Masala dosa,Breakfast,1,90
50454,Vada pav,Snacks,2,30
50455,Upma,Breakfast,3,60
50455,Jalebi,Sweets,3,40
50455,Masala chai,Chai & coffee,1,30
50456,Jalebi,Sweets,3,40
50457,Sandwich,Snacks,2,70
50458,Cold coffee,Chai & coffee,1,90
50458,Vada pav,Snacks,1,30
50459,Idli,Breakfast,2,50
50460,Cold coffee,Chai & coffee,1,90
50461,Filter coffee,Chai & coffee,2,40
50462,Pesarattu,Breakfast,3,80
50463,Vada pav,Snacks,2,30
50464,Misal pav,Breakfast,2,90
50465,Poha,Breakfast,1,60
50466,Cold coffee,Chai & coffee,1,90
50467,Upma,Breakfast,2,60
50467,Vada pav,Snacks,2,30
50468,Sandwich,Snacks,1,70
50469,Cold coffee,Chai & coffee,1,90
50470,Poha,Breakfast,2,60
50470,Masala chai,Chai & coffee,2,30
50470,Pesarattu,Breakfast,2,80
50471,Misal pav,Breakfast,1,90
50471,Cold coffee,Chai & coffee,1,90
50471,Vada pav,Snacks,1,30
50472,Misal pav,Breakfast,1,90
50472,Masala dosa,Breakfast,1,90
50472,Vada pav,Snacks,1,30
50473,Idli,Breakfast,1,50
50473,Sandwich,Snacks,1,70
50473,Misal pav,Breakfast,1,90
50473,Masala dosa,Breakfast,1,90
50473,Orange juice,Juice,1,70
50474,Misal pav,Breakfast,1,90
50474,Upma,Breakfast,1,60
50474,Masala chai,Chai & coffee,1,30
50475,Misal pav,Breakfast,1,90
50475,Masala chai,Chai & coffee,1,30
50475,Filter coffee,Chai & coffee,1,40
50475,Masala dosa,Breakfast,1,90
50476,Poha,Breakfast,1,60
50476,Misal pav,Breakfast,1,90
50476,Jalebi,Sweets,1,40
50476,Masala chai,Chai & coffee,1,30
50476,Sandwich,Snacks,1,70
50477,Poha,Breakfast,1,60
50477,Pesarattu,Breakfast,1,80
50477,Masala chai,Chai & coffee,1,30
50477,Misal pav,Breakfast,2,90
50478,Misal pav,Breakfast,1,90
50478,Upma,Breakfast,1,60
50478,Orange juice,Juice,1,70
50479,Misal pav,Breakfast,1,90
50479,Masala dosa,Breakfast,2,90
50479,Masala chai,Chai & coffee,1,30
50480,Misal pav,Breakfast,1,90
50480,Sandwich,Snacks,1,70
50480,Masala dosa,Breakfast,1,90
50481,Misal pav,Breakfast,1,90
50481,Sandwich,Snacks,1,70
50481,Masala chai,Chai & coffee,1,30
50481,Jalebi,Sweets,1,40
50481,Vada pav,Snacks,2,30
50482,Vada pav,Snacks,1,30
50482,Pesarattu,Breakfast,1,80
50482,Idli,Breakfast,1,50
50482,Masala chai,Chai & coffee,1,30
50483,Jalebi,Sweets,1,40
50483,Orange juice,Juice,1,70
50483,Misal pav,Breakfast,1,90
50483,Idli,Breakfast,1,50
50484,Misal pav,Breakfast,1,90
50484,Jalebi,Sweets,1,40
50484,Vada pav,Snacks,1,30
50485,Idli,Breakfast,2,50
50485,Masala dosa,Breakfast,3,90
50485,Masala chai,Chai & coffee,3,30
50485,Misal pav,Breakfast,1,90
50486,Filter coffee,Chai & coffee,1,40
50486,Masala dosa,Breakfast,2,90
50487,Filter coffee,Chai & coffee,3,40
50487,Idli,Breakfast,1,50
50487,Poha,Breakfast,1,60
50487,Masala dosa,Breakfast,1,90
50488,Jalebi,Sweets,1,40
50489,Poha,Breakfast,3,60
50489,Filter coffee,Chai & coffee,1,40
50489,Jalebi,Sweets,2,40
50490,Filter coffee,Chai & coffee,1,40
50491,Filter coffee,Chai & coffee,1,40
50491,Misal pav,Breakfast,1,90
50491,Idli,Breakfast,1,50
50492,Filter coffee,Chai & coffee,2,40
50493,Sandwich,Snacks,2,70
50494,Masala chai,Chai & coffee,1,30
50495,Masala dosa,Breakfast,2,90
50496,Sandwich,Snacks,1,70
50497,Jalebi,Sweets,1,40
50497,Pesarattu,Breakfast,2,80
50498,Cold coffee,Chai & coffee,2,90
50499,Misal pav,Breakfast,1,90
50499,Cold coffee,Chai & coffee,2,90
50499,Pesarattu,Breakfast,2,80
50500,Masala dosa,Breakfast,2,90
50500,Pesarattu,Breakfast,1,80
50501,Filter coffee,Chai & coffee,1,40
50502,Idli,Breakfast,1,50
50503,Filter coffee,Chai & coffee,2,40
50504,Poha,Breakfast,2,60
50504,Sandwich,Snacks,1,70
50505,Vada pav,Snacks,2,30
50505,Masala chai,Chai & coffee,2,30
50505,Pesarattu,Breakfast,1,80
50506,Idli,Breakfast,1,50
50506,Poha,Breakfast,2,60
50507,Idli,Breakfast,3,50
50508,Poha,Breakfast,2,60
50509,Misal pav,Breakfast,2,90
50510,Cold coffee,Chai & coffee,2,90
50510,Filter coffee,Chai & coffee,1,40
50511,Masala chai,Chai & coffee,2,30
50512,Misal pav,Breakfast,3,90
50513,Misal pav,Breakfast,1,90
50514,Sandwich,Snacks,1,70
50515,Poha,Breakfast,2,60
50516,Masala dosa,Breakfast,1,90
50516,Cold coffee,Chai & coffee,1,90
50516,Poha,Breakfast,1,60
50516,Misal pav,Breakfast,1,90
50517,Poha,Breakfast,1,60
50517,Masala chai,Chai & coffee,1,30
50517,Sandwich,Snacks,1,70
50517,Masala dosa,Breakfast,1,90
50518,Vada pav,Snacks,1,30
50518,Cold coffee,Chai & coffee,1,90
50518,Idli,Breakfast,1,50
50518,Misal pav,Breakfast,1,90
50519,Poha,Breakfast,1,60
50519,Pesarattu,Breakfast,1,80
50519,Misal pav,Breakfast,1,90
50520,Idli,Breakfast,1,50
50520,Poha,Breakfast,2,60
50521,Filter coffee,Chai & coffee,1,40
50522,Jalebi,Sweets,1,40
50522,Idli,Breakfast,2,50
50523,Filter coffee,Chai & coffee,1,40
50524,Pesarattu,Breakfast,2,80
50525,Masala dosa,Breakfast,1,90
50525,Filter coffee,Chai & coffee,3,40
50525,Jalebi,Sweets,1,40
50526,Poha,Breakfast,3,60
50526,Filter coffee,Chai & coffee,1,40
50527,Filter coffee,Chai & coffee,1,40
50527,Masala dosa,Breakfast,2,90
50528,Idli,Breakfast,1,50
50528,Masala dosa,Breakfast,1,90
50528,Cold coffee,Chai & coffee,1,90
50529,Filter coffee,Chai & coffee,1,40
50530,Pesarattu,Breakfast,2,80
50530,Upma,Breakfast,2,60
50531,Pesarattu,Breakfast,1,80
50531,Poha,Breakfast,3,60
50532,Pesarattu,Breakfast,2,80
50532,Upma,Breakfast,1,60
50532,Masala chai,Chai & coffee,1,30
50533,Masala chai,Chai & coffee,1,30
50533,Sandwich,Snacks,1,70
50534,Misal pav,Breakfast,1,90
50534,Poha,Breakfast,1,60
50535,Idli,Breakfast,1,50
50535,Filter coffee,Chai & coffee,1,40
50536,Idli,Breakfast,1,50
50537,Idli,Breakfast,1,50
50537,Filter coffee,Chai & coffee,1,40
50538,Idli,Breakfast,2,50
50539,Idli,Breakfast,1,50
50539,Upma,Breakfast,1,60
50539,Filter coffee,Chai & coffee,1,40
50540,Misal pav,Breakfast,1,90
50540,Filter coffee,Chai & coffee,1,40
50541,Idli,Breakfast,2,50
50542,Filter coffee,Chai & coffee,1,40
50543,Upma,Breakfast,2,60
50543,Filter coffee,Chai & coffee,1,40
50544,Upma,Breakfast,1,60
50544,Masala chai,Chai & coffee,1,30
50545,Masala dosa,Breakfast,2,90
50546,Pesarattu,Breakfast,2,80
50547,Pesarattu,Breakfast,3,80
50547,Vada pav,Snacks,2,30
50548,Vada pav,Snacks,2,30
50549,Idli,Breakfast,2,50
50550,Cold coffee,Chai & coffee,2,90
50550,Masala chai,Chai & coffee,2,30
50551,Masala dosa,Breakfast,1,90
50552,Vada pav,Snacks,2,30
50552,Cold coffee,Chai & coffee,2,90
50553,Cold coffee,Chai & coffee,1,90
50553,Vada pav,Snacks,1,30
50553,Misal pav,Breakfast,1,90
50554,Vada pav,Snacks,2,30
50555,Misal pav,Breakfast,1,90
50555,Poha,Breakfast,1,60
50555,Sandwich,Snacks,1,70
50556,Poha,Breakfast,1,60
50556,Vada pav,Snacks,1,30
50556,Pesarattu,Breakfast,1,80
50556,Misal pav,Breakfast,1,90
50557,Poha,Breakfast,1,60
50557,Jalebi,Sweets,1,40
50557,Misal pav,Breakfast,1,90
50557,Pesarattu,Breakfast,1,80
50558,Masala chai,Chai & coffee,1,30
50558,Misal pav,Breakfast,1,90
50558,Pesarattu,Breakfast,1,80
50558,Vada pav,Snacks,1,30
50559,Misal pav,Breakfast,1,90
50559,Sandwich,Snacks,1,70
50559,Jalebi,Sweets,1,40
50559,Poha,Breakfast,1,60
50560,Orange juice,Juice,1,70
50560,Masala chai,Chai & coffee,1,30
50560,Misal pav,Breakfast,1,90
50560,Idli,Breakfast,2,50
50561,Masala dosa,Breakfast,2,90
50562,Filter coffee,Chai & coffee,1,40
50563,Idli,Breakfast,1,50
50563,Masala dosa,Breakfast,2,90
50563,Jalebi,Sweets,3,40
50564,Masala chai,Chai & coffee,1,30
50564,Idli,Breakfast,2,50
50564,Masala dosa,Breakfast,3,90
50565,Masala dosa,Breakfast,2,90
50565,Pesarattu,Breakfast,1,80
50566,Misal pav,Breakfast,1,90
50566,Pesarattu,Breakfast,1,80
50567,Pesarattu,Breakfast,1,80
50568,Filter coffee,Chai & coffee,1,40
50568,Pesarattu,Breakfast,1,80
50569,Pesarattu,Breakfast,1,80
50569,Sandwich,Snacks,1,70
50570,Idli,Breakfast,1,50
50570,Sandwich,Snacks,1,70
50570,Cold coffee,Chai & coffee,2,90
50571,Jalebi,Sweets,3,40
50572,Upma,Breakfast,1,60
50573,Pesarattu,Breakfast,1,80
50574,Idli,Breakfast,1,50
50575,Poha,Breakfast,1,60
50576,Filter coffee,Chai & coffee,2,40
50576,Sandwich,Snacks,1,70
50577,Pesarattu,Breakfast,2,80
50578,Filter coffee,Chai & coffee,2,40
50578,Idli,Breakfast,1,50
50579,Vada pav,Snacks,3,30
50580,Masala dosa,Breakfast,3,90
50580,Masala chai,Chai & coffee,3,30
50581,Masala dosa,Breakfast,1,90
50582,Idli,Breakfast,3,50
50582,Misal pav,Breakfast,3,90
50583,Masala chai,Chai & coffee,2,30
50583,Vada pav,Snacks,1,30
50584,Jalebi,Sweets,1,40
50584,Masala dosa,Breakfast,1,90
50585,Masala chai,Chai & coffee,1,30
50585,Cold coffee,Chai & coffee,1,90
50586,Misal pav,Breakfast,2,90
50587,Vada pav,Snacks,2,30
50587,Poha,Breakfast,1,60
50588,Poha,Breakfast,2,60
50588,Masala chai,Chai & coffee,3,30
50589,Misal pav,Breakfast,3,90
50590,Filter coffee,Chai & coffee,1,40
50590,Sandwich,Snacks,2,70
50590,Jalebi,Sweets,1,40
50591,Misal pav,Breakfast,1,90
50591,Filter coffee,Chai & coffee,1,40
50591,Pesarattu,Breakfast,1,80
50592,Masala dosa,Breakfast,1,90
50592,Filter coffee,Chai & coffee,1,40
50592,Poha,Breakfast,1,60
50593,Vada pav,Snacks,1,30
50593,Misal pav,Breakfast,1,90
50593,Cold coffee,Chai & coffee,1,90
50593,Masala chai,Chai & coffee,1,30
50594,Upma,Breakfast,1,60
50594,Misal pav,Breakfast,1,90
50594,Filter coffee,Chai & coffee,1,40
50595,Misal pav,Breakfast,1,90
50596,Cold coffee,Chai & coffee,1,90
50596,Poha,Breakfast,1,60
50597,Masala dosa,Breakfast,1,90
50597,Sandwich,Snacks,2,70
50597,Orange juice,Juice,1,70
50597,Misal pav,Breakfast,3,90
50598,Masala dosa,Breakfast,2,90
50599,Masala dosa,Breakfast,1,90
50599,Pesarattu,Breakfast,1,80
50599,Idli,Breakfast,3,50
50600,Filter coffee,Chai & coffee,1,40
50600,Cold coffee,Chai & coffee,1,90
50601,Masala chai,Chai & coffee,1,30
50601,Masala dosa,Breakfast,3,90
50602,Pesarattu,Breakfast,1,80
50602,Vada pav,Snacks,1,30
50603,Upma,Breakfast,3,60
50604,Pesarattu,Breakfast,1,80
50604,Orange juice,Juice,1,70
50605,Masala chai,Chai & coffee,1,30
50605,Jalebi,Sweets,2,40
50605,Vada pav,Snacks,2,30
50606,Pesarattu,Breakfast,3,80
50606,Upma,Breakfast,2,60
50606,Misal pav,Breakfast,1,90
50607,Upma,Breakfast,2,60
50608,Pesarattu,Breakfast,3,80
50608,Orange juice,Juice,1,70
50609,Misal pav,Breakfast,2,90
50610,Vada pav,Snacks,2,30
50610,Masala chai,Chai & coffee,2,30
50610,Misal pav,Breakfast,3,90
50611,Vada pav,Snacks,2,30
50611,Cold coffee,Chai & coffee,1,90
50612,Pesarattu,Breakfast,1,80
50613,Misal pav,Breakfast,2,90
50614,Cold coffee,Chai & coffee,1,90
50615,Misal pav,Breakfast,1,90
50615,Cold coffee,Chai & coffee,2,90
50616,Poha,Breakfast,2,60
50617,Orange juice,Juice,1,70
50618,Filter coffee,Chai & coffee,1,40
50618,Orange juice,Juice,1,70
50618,Vada pav,Snacks,1,30
50618,Jalebi,Sweets,1,40
50619,Poha,Breakfast,1,60
50619,Idli,Breakfast,1,50
50619,Jalebi,Sweets,1,40
50620,Poha,Breakfast,1,60
50620,Filter coffee,Chai & coffee,1,40
50620,Misal pav,Breakfast,1,90
50620,Pesarattu,Breakfast,1,80
50621,Jalebi,Sweets,1,40
50621,Misal pav,Breakfast,1,90
50621,Sandwich,Snacks,1,70
50621,Pesarattu,Breakfast,1,80
50622,Cold coffee,Chai & coffee,1,90
50622,Idli,Breakfast,1,50
50622,Sandwich,Snacks,1,70
50622,Jalebi,Sweets,1,40
50623,Cold coffee,Chai & coffee,1,90
50623,Sandwich,Snacks,1,70
50623,Misal pav,Breakfast,1,90
50624,Idli,Breakfast,1,50
50624,Poha,Breakfast,1,60
50624,Masala dosa,Breakfast,1,90
50624,Cold coffee,Chai & coffee,1,90
50625,Idli,Breakfast,1,50
50625,Misal pav,Breakfast,1,90
50625,Vada pav,Snacks,1,30
50626,Misal pav,Breakfast,2,90
50626,Poha,Breakfast,1,60
50626,Masala dosa,Breakfast,1,90
50627,Poha,Breakfast,1,60
50627,Filter coffee,Chai & coffee,1,40
50628,Idli,Breakfast,1,50
50628,Jalebi,Sweets,2,40
50628,Masala dosa,Breakfast,1,90
50629,Jalebi,Sweets,3,40
50630,Poha,Breakfast,1,60
50630,Filter coffee,Chai & coffee,1,40
50630,Masala chai,Chai & coffee,1,30
50631,Filter coffee,Chai & coffee,2,40
50631,Poha,Breakfast,2,60
50632,Masala dosa,Breakfast,1,90
50632,Vada pav,Snacks,1,30
50633,Pesarattu,Breakfast,3,80
50633,Idli,Breakfast,1,50
50634,Masala dosa,Breakfast,1,90
50635,Filter coffee,Chai & coffee,2,40
50636,Upma,Breakfast,1,60
50636,Filter coffee,Chai & coffee,2,40
50637,Vada pav,Snacks,2,30
50637,Poha,Breakfast,2,60
50637,Sandwich,Snacks,3,70
50637,Upma,Breakfast,2,60
50638,Filter coffee,Chai & coffee,1,40
50639,Pesarattu,Breakfast,1,80
50639,Vada pav,Snacks,1,30
50640,Jalebi,Sweets,1,40
50640,Pesarattu,Breakfast,2,80
50641,Masala chai,Chai & coffee,1,30
50641,Pesarattu,Breakfast,1,80
50642,Masala dosa,Breakfast,1,90
50642,Pesarattu,Breakfast,1,80
50643,Upma,Breakfast,1,60
50644,Cold coffee,Chai & coffee,2,90
50645,Idli,Breakfast,1,50
50646,Orange juice,Juice,2,70
50647,Masala dosa,Breakfast,1,90
50647,Idli,Breakfast,1,50
50648,Filter coffee,Chai & coffee,1,40
50648,Sandwich,Snacks,3,70
50649,Idli,Breakfast,1,50
50650,Misal pav,Breakfast,2,90
50650,Masala chai,Chai & coffee,1,30
50651,Vada pav,Snacks,1,30
50652,Misal pav,Breakfast,1,90
50653,Sandwich,Snacks,1,70
50654,Cold coffee,Chai & coffee,1,90
50655,Idli,Breakfast,1,50
50655,Vada pav,Snacks,2,30
50656,Orange juice,Juice,2,70
50657,Cold coffee,Chai & coffee,2,90
50658,Filter coffee,Chai & coffee,1,40
50659,Pesarattu,Breakfast,1,80
50660,Masala dosa,Breakfast,2,90
50660,Filter coffee,Chai & coffee,2,40
50660,Pesarattu,Breakfast,3,80
50661,Misal pav,Breakfast,2,90
50662,Vada pav,Snacks,1,30
50662,Sandwich,Snacks,1,70
50663,Filter coffee,Chai & coffee,1,40
50664,Vada pav,Snacks,2,30
50665,Misal pav,Breakfast,2,90
50666,Cold coffee,Chai & coffee,1,90
50666,Jalebi,Sweets,1,40
50666,Misal pav,Breakfast,1,90
50666,Sandwich,Snacks,1,70
50666,Pesarattu,Breakfast,1,80
50667,Jalebi,Sweets,1,40
50667,Orange juice,Juice,1,70
50667,Idli,Breakfast,1,50
50668,Misal pav,Breakfast,1,90
50668,Idli,Breakfast,1,50
50669,Pesarattu,Breakfast,1,80
50669,Misal pav,Breakfast,1,90
50669,Poha,Breakfast,1,60
50670,Poha,Breakfast,1,60
50670,Idli,Breakfast,1,50
50670,Misal pav,Breakfast,1,90
50670,Filter coffee,Chai & coffee,1,40
50671,Jalebi,Sweets,2,40
50671,Masala chai,Chai & coffee,1,30
50671,Poha,Breakfast,1,60
50672,Poha,Breakfast,1,60
50672,Pesarattu,Breakfast,1,80
50672,Jalebi,Sweets,1,40
50672,Orange juice,Juice,1,70
50673,Masala dosa,Breakfast,1,90
50673,Jalebi,Sweets,1,40
50673,Masala chai,Chai & coffee,1,30
50673,Cold coffee,Chai & coffee,1,90
50673,Misal pav,Breakfast,1,90
50674,Misal pav,Breakfast,1,90
50674,Sandwich,Snacks,1,70
50674,Orange juice,Juice,1,70
50674,Masala chai,Chai & coffee,1,30
50674,Jalebi,Sweets,1,40
50675,Orange juice,Juice,1,70
50676,Masala dosa,Breakfast,2,90
50677,Masala dosa,Breakfast,2,90
50678,Filter coffee,Chai & coffee,1,40
50678,Cold coffee,Chai & coffee,2,90
50679,Filter coffee,Chai & coffee,1,40
50679,Masala dosa,Breakfast,1,90
50680,Masala chai,Chai & coffee,1,30
50681,Filter coffee,Chai & coffee,1,40
50681,Misal pav,Breakfast,1,90
50681,Orange juice,Juice,1,70
50681,Masala dosa,Breakfast,2,90
50682,Misal pav,Breakfast,1,90
50682,Masala dosa,Breakfast,1,90
50683,Filter coffee,Chai & coffee,1,40
50683,Misal pav,Breakfast,1,90
50684,Masala dosa,Breakfast,1,90
50684,Upma,Breakfast,1,60
50684,Misal pav,Breakfast,1,90
50685,Misal pav,Breakfast,1,90
50686,Masala chai,Chai & coffee,2,30
50687,Masala dosa,Breakfast,1,90
50688,Pesarattu,Breakfast,1,80
50689,Orange juice,Juice,1,70
50689,Masala dosa,Breakfast,1,90
50690,Poha,Breakfast,1,60
50690,Filter coffee,Chai & coffee,1,40
50691,Misal pav,Breakfast,1,90
50692,Sandwich,Snacks,2,70
50693,Misal pav,Breakfast,1,90
50693,Orange juice,Juice,2,70
50693,Cold coffee,Chai & coffee,1,90
50694,Jalebi,Sweets,1,40
50695,Sandwich,Snacks,1,70
50696,Orange juice,Juice,2,70
50697,Misal pav,Breakfast,1,90
50697,Filter coffee,Chai & coffee,1,40
50698,Masala dosa,Breakfast,2,90
50699,Masala dosa,Breakfast,2,90
50700,Jalebi,Sweets,1,40
50701,Upma,Breakfast,1,60
50701,Cold coffee,Chai & coffee,3,90
50702,Cold coffee,Chai & coffee,1,90
50703,Filter coffee,Chai & coffee,2,40
50703,Vada pav,Snacks,1,30
50703,Orange juice,Juice,3,70
50704,Vada pav,Snacks,1,30
50704,Jalebi,Sweets,2,40
50704,Filter coffee,Chai & coffee,3,40
50705,Masala chai,Chai & coffee,2,30
50705,Masala dosa,Breakfast,2,90
50706,Upma,Breakfast,1,60
50706,Misal pav,Breakfast,2,90
50706,Poha,Breakfast,2,60
50707,Poha,Breakfast,2,60
50708,Cold coffee,Chai & coffee,1,90
50709,Cold coffee,Chai & coffee,2,90
50710,Poha,Breakfast,1,60
50711,Misal pav,Breakfast,1,90
50711,Filter coffee,Chai & coffee,1,40
50711,Sandwich,Snacks,1,70
50712,Misal pav,Breakfast,1,90
50712,Idli,Breakfast,1,50
50713,Misal pav,Breakfast,1,90
50713,Jalebi,Sweets,1,40
50713,Vada pav,Snacks,1,30
50714,Masala dosa,Breakfast,1,90
50714,Pesarattu,Breakfast,1,80
50714,Orange juice,Juice,2,70
50715,Upma,Breakfast,1,60
50715,Idli,Breakfast,1,50
50716,Misal pav,Breakfast,1,90
50716,Poha,Breakfast,2,60
50716,Pesarattu,Breakfast,1,80
50717,Jalebi,Sweets,1,40
50717,Masala chai,Chai & coffee,1,30
50717,Poha,Breakfast,1,60
50718,Pesarattu,Breakfast,1,80
50718,Vada pav,Snacks,3,30
50719,Filter coffee,Chai & coffee,2,40
50719,Masala dosa,Breakfast,1,90
