order_id,customer_id,order_date,status,order_value
52928,2308,2026-06-17,delivered,430
52929,2480,2026-06-17,delivered,180
52930,3194,2026-06-17,delivered,310
52931,3209,2026-06-17,delivered,180
52932,2788,2026-06-17,delivered,510
52933,1641,2026-06-17,delivered,260
52934,1155,2026-06-17,delivered,240
52935,1954,2026-06-17,delivered,120
52936,1445,2026-06-17,cancelled,130
52937,1508,2026-06-17,delivered,130
52938,1224,2026-06-17,delivered,150
52939,3299,2026-06-17,delivered,170
52940,1720,2026-06-17,delivered,110
52941,2705,2026-06-17,delivered,360
52942,1477,2026-06-17,delivered,270
52943,1111,2026-06-17,delivered,210
52944,1708,2026-06-17,delivered,230
52945,3168,2026-06-17,delivered,570
52946,1184,2026-06-17,delivered,260
52947,3320,2026-06-17,delivered,40
52948,3138,2026-06-17,delivered,220
52949,3594,2026-06-17,delivered,80
52950,2100,2026-06-17,delivered,30
52951,1536,2026-06-18,delivered,80
52952,1973,2026-06-18,delivered,70
52953,3234,2026-06-18,delivered,70
52954,1751,2026-06-18,delivered,120
52955,1091,2026-06-18,delivered,180
52956,1437,2026-06-18,delivered,150
52957,3126,2026-06-18,delivered,40
52958,3021,2026-06-18,delivered,320
52959,2641,2026-06-18,delivered,450
52960,3355,2026-06-18,delivered,230
52961,1080,2026-06-18,delivered,430
52962,1922,2026-06-18,delivered,210
52963,1869,2026-06-18,delivered,90
52964,3453,2026-06-18,delivered,180
52965,1070,2026-06-18,delivered,30
52966,3422,2026-06-18,delivered,60
52967,2641,2026-06-18,delivered,120
52968,2976,2026-06-18,delivered,250
52969,1199,2026-06-18,delivered,120
52970,2420,2026-06-18,delivered,180
52971,2135,2026-06-18,delivered,100
52972,3535,2026-06-18,delivered,190
52973,3307,2026-06-18,cancelled,330
52974,1567,2026-06-18,delivered,260
52975,1789,2026-06-18,delivered,400
52976,1169,2026-06-18,delivered,300
52977,1827,2026-06-18,delivered,360
52978,1809,2026-06-18,delivered,160
52979,3154,2026-06-18,delivered,140
52980,2092,2026-06-18,delivered,130
52981,2094,2026-06-18,delivered,310
52982,2099,2026-06-18,delivered,200
52983,3136,2026-06-18,delivered,180
52984,1215,2026-06-18,delivered,70
52985,3153,2026-06-18,delivered,450
52986,1381,2026-06-18,delivered,200
52987,1489,2026-06-18,delivered,110
52988,2338,2026-06-18,delivered,150
52989,1526,2026-06-18,delivered,90
52990,1791,2026-06-18,delivered,170
52991,2428,2026-06-18,delivered,70
52992,1965,2026-06-18,delivered,500
52993,1029,2026-06-18,delivered,240
52994,1397,2026-06-18,delivered,130
52995,2087,2026-06-18,delivered,30
52996,2615,2026-06-18,delivered,50
52997,3314,2026-06-19,cancelled,120
52998,2905,2026-06-19,delivered,120
52999,2622,2026-06-19,delivered,70
53000,2523,2026-06-19,delivered,140
53001,1673,2026-06-19,delivered,150
53002,2392,2026-06-19,delivered,60
53003,1510,2026-06-19,delivered,170
53004,3436,2026-06-19,delivered,90
53005,2440,2026-06-19,delivered,30
53006,3182,2026-06-19,delivered,270
53007,1018,2026-06-19,delivered,60
53008,2793,2026-06-19,delivered,250
53009,2914,2026-06-19,delivered,320
53010,3345,2026-06-19,delivered,230
53011,3047,2026-06-19,delivered,300
53012,2034,2026-06-19,delivered,150
53013,1677,2026-06-19,delivered,180
53014,2567,2026-06-19,delivered,410
53015,2490,2026-06-19,delivered,90
53016,1331,2026-06-19,delivered,460
53017,1264,2026-06-19,delivered,210
53018,1331,2026-06-19,delivered,270
53019,3599,2026-06-19,delivered,90
53020,1298,2026-06-19,delivered,70
53021,2627,2026-06-19,delivered,330
53022,2731,2026-06-19,delivered,280
53023,3523,2026-06-19,delivered,80
53024,3348,2026-06-19,delivered,250
53025,3538,2026-06-19,delivered,410
53026,2382,2026-06-19,delivered,80
53027,1583,2026-06-19,delivered,50
53028,2674,2026-06-19,delivered,180
53029,3325,2026-06-19,delivered,50
53030,3148,2026-06-19,delivered,170
53031,1348,2026-06-19,delivered,90
53032,3076,2026-06-19,delivered,240
53033,1463,2026-06-19,delivered,180
53034,3424,2026-06-19,delivered,120
53035,2167,2026-06-19,delivered,160
53036,3179,2026-06-19,delivered,40
53037,3140,2026-06-19,delivered,190
53038,1025,2026-06-20,delivered,180
53039,3560,2026-06-20,delivered,30
53040,2059,2026-06-20,delivered,340
53041,2631,2026-06-20,delivered,40
53042,2284,2026-06-20,delivered,210
53043,3505,2026-06-20,delivered,90
53044,2575,2026-06-20,delivered,80
53045,2881,2026-06-20,delivered,140
53046,1608,2026-06-20,cancelled,40
53047,3034,2026-06-20,delivered,400
53048,1751,2026-06-20,delivered,30
53049,1328,2026-06-20,delivered,120
53050,2552,2026-06-20,delivered,390
53051,2340,2026-06-20,cancelled,60
53052,3412,2026-06-20,delivered,170
53053,1634,2026-06-20,delivered,180
53054,1423,2026-06-20,cancelled,170
53055,1139,2026-06-20,delivered,180
53056,1476,2026-06-20,delivered,210
53057,1144,2026-06-20,delivered,250
53058,1656,2026-06-20,delivered,340
53059,1129,2026-06-20,delivered,190
53060,3273,2026-06-20,delivered,250
53061,1618,2026-06-20,delivered,200
53062,2495,2026-06-20,delivered,210
53063,3608,2026-06-20,delivered,230
53064,1867,2026-06-20,cancelled,420
53065,3451,2026-06-20,delivered,120
53066,2844,2026-06-20,delivered,180
53067,1896,2026-06-20,delivered,130
53068,2695,2026-06-20,delivered,40
53069,2926,2026-06-20,cancelled,50
53070,3504,2026-06-20,delivered,60
53071,1068,2026-06-20,delivered,150
53072,2088,2026-06-20,delivered,150
53073,1492,2026-06-20,delivered,150
53074,3363,2026-06-20,delivered,60
53075,1845,2026-06-20,delivered,210
53076,2816,2026-06-20,delivered,50
53077,2348,2026-06-20,delivered,50
53078,3563,2026-06-20,delivered,90
53079,2417,2026-06-20,delivered,240
53080,2797,2026-06-21,delivered,30
53081,1922,2026-06-21,delivered,270
53082,2273,2026-06-21,delivered,270
53083,1622,2026-06-21,delivered,140
53084,2881,2026-06-21,cancelled,40
53085,2372,2026-06-21,delivered,240
53086,3294,2026-06-21,delivered,240
53087,1475,2026-06-21,cancelled,240
53088,2899,2026-06-21,delivered,360
53089,1282,2026-06-21,delivered,310
53090,1544,2026-06-21,cancelled,190
53091,1563,2026-06-21,delivered,270
53092,1882,2026-06-21,delivered,240
53093,1477,2026-06-21,delivered,230
53094,2049,2026-06-21,delivered,40
53095,2195,2026-06-21,delivered,80
53096,3530,2026-06-21,delivered,250
53097,1054,2026-06-21,delivered,40
53098,1739,2026-06-21,delivered,90
53099,1610,2026-06-21,delivered,170
53100,3628,2026-06-21,delivered,40
53101,1209,2026-06-21,delivered,190
53102,2233,2026-06-21,delivered,110
53103,1045,2026-06-21,delivered,110
53104,2015,2026-06-21,delivered,80
53105,2131,2026-06-21,delivered,80
53106,3272,2026-06-21,delivered,270
53107,2766,2026-06-21,delivered,280
53108,3426,2026-06-21,cancelled,140
53109,3141,2026-06-21,delivered,130
53110,2179,2026-06-21,cancelled,50
53111,3134,2026-06-22,delivered,150
53112,3459,2026-06-22,delivered,410
53113,3505,2026-06-22,cancelled,180
53114,1198,2026-06-22,delivered,80
53115,2138,2026-06-22,delivered,40
53116,2306,2026-06-22,delivered,30
53117,3528,2026-06-22,delivered,80
53118,1126,2026-06-22,delivered,180
53119,3577,2026-06-22,delivered,250
53120,1110,2026-06-22,delivered,220
53121,1827,2026-06-22,delivered,200
53122,2734,2026-06-22,delivered,380
53123,1043,2026-06-22,delivered,160
53124,1776,2026-06-22,delivered,320
53125,1906,2026-06-22,delivered,270
53126,1925,2026-06-22,delivered,240
53127,3544,2026-06-22,cancelled,50
53128,1860,2026-06-22,delivered,180
53129,2068,2026-06-22,delivered,190
53130,2528,2026-06-22,delivered,180
53131,1891,2026-06-22,delivered,360
53132,1329,2026-06-22,delivered,150
53133,2166,2026-06-22,delivered,150
53134,1741,2026-06-22,delivered,80
53135,2536,2026-06-22,delivered,250
53136,2404,2026-06-22,delivered,250
53137,2233,2026-06-22,delivered,150
53138,1893,2026-06-22,delivered,150
53139,1978,2026-06-22,delivered,140
53140,1648,2026-06-22,delivered,60
53141,3006,2026-06-22,delivered,60
53142,1558,2026-06-22,delivered,120
53143,1012,2026-06-22,delivered,80
53144,1498,2026-06-23,delivered,90
53145,3519,2026-06-23,delivered,90
53146,1016,2026-06-23,delivered,70
53147,3035,2026-06-23,delivered,90
53148,1847,2026-06-23,delivered,30
53149,3046,2026-06-23,delivered,160
53150,2072,2026-06-23,delivered,60
53151,2933,2026-06-23,delivered,340
53152,1835,2026-06-23,delivered,180
53153,1455,2026-06-23,delivered,210
53154,3101,2026-06-23,delivered,90
53155,2797,2026-06-23,delivered,150
53156,2013,2026-06-23,delivered,260
53157,1212,2026-06-23,delivered,260
53158,3190,2026-06-23,delivered,210
53159,2191,2026-06-23,delivered,400
53160,1948,2026-06-23,delivered,360
53161,3463,2026-06-23,delivered,300
53162,2200,2026-06-23,delivered,230
53163,1331,2026-06-23,delivered,180
53164,1281,2026-06-23,delivered,500
53165,1568,2026-06-23,delivered,200
53166,1240,2026-06-23,cancelled,340
53167,3122,2026-06-23,delivered,150
53168,2122,2026-06-23,delivered,360
53169,1891,2026-06-23,delivered,240
53170,2096,2026-06-23,delivered,130
53171,2743,2026-06-23,cancelled,320
53172,2217,2026-06-23,delivered,380
53173,2443,2026-06-23,delivered,180
53174,2201,2026-06-23,delivered,40
53175,2149,2026-06-23,delivered,120
53176,1386,2026-06-23,delivered,190
53177,1197,2026-06-23,delivered,340
53178,3203,2026-06-23,delivered,160
53179,1311,2026-06-23,delivered,170
53180,1090,2026-06-23,delivered,60
53181,2501,2026-06-23,delivered,30
53182,2679,2026-06-23,delivered,160
53183,1802,2026-06-23,cancelled,60
53184,2346,2026-06-23,delivered,60
53185,2321,2026-06-24,delivered,180
53186,1071,2026-06-24,delivered,180
53187,1574,2026-06-24,cancelled,180
53188,2707,2026-06-24,delivered,260
53189,1139,2026-06-24,delivered,360
53190,1572,2026-06-24,cancelled,30
53191,1436,2026-06-24,delivered,270
53192,1162,2026-06-24,cancelled,240
53193,3560,2026-06-24,delivered,180
53194,2810,2026-06-24,delivered,280
53195,2659,2026-06-24,delivered,180
53196,3376,2026-06-24,delivered,300
53197,1373,2026-06-24,delivered,350
53198,2193,2026-06-24,delivered,180
53199,2822,2026-06-24,delivered,330
53200,2291,2026-06-24,cancelled,70
53201,1889,2026-06-24,delivered,340
53202,2445,2026-06-24,delivered,150
53203,2566,2026-06-24,delivered,180
53204,2027,2026-06-24,delivered,220
53205,2195,2026-06-24,delivered,170
53206,1216,2026-06-24,delivered,490
53207,1610,2026-06-24,delivered,140
53208,1264,2026-06-24,delivered,300
53209,3357,2026-06-24,delivered,130
53210,2755,2026-06-24,delivered,420
53211,3509,2026-06-24,delivered,320
53212,3352,2026-06-24,delivered,140
53213,2940,2026-06-24,delivered,110
53214,1324,2026-06-24,delivered,340
53215,2955,2026-06-24,delivered,240
53216,2299,2026-06-24,delivered,180
53217,3303,2026-06-24,delivered,120
53218,2205,2026-06-24,delivered,60
53219,2449,2026-06-24,delivered,150
53220,1988,2026-06-24,delivered,100
53221,1363,2026-06-24,delivered,90
53222,2569,2026-06-24,delivered,110
53223,1666,2026-06-24,delivered,40
53224,3403,2026-06-24,delivered,80
53225,2641,2026-06-25,delivered,40
53226,1188,2026-06-25,delivered,480
53227,2928,2026-06-25,delivered,120
53228,1901,2026-06-25,delivered,90
53229,1313,2026-06-25,delivered,120
53230,2266,2026-06-25,delivered,90
53231,2668,2026-06-25,delivered,80
53232,3502,2026-06-25,delivered,210
53233,2453,2026-06-25,delivered,80
53234,2248,2026-06-25,cancelled,120
53235,1143,2026-06-25,delivered,180
53236,2405,2026-06-25,delivered,220
53237,1300,2026-06-25,delivered,200
53238,1923,2026-06-25,delivered,60
53239,3315,2026-06-25,delivered,280
53240,1586,2026-06-25,delivered,230
53241,1776,2026-06-25,delivered,130
53242,2165,2026-06-25,delivered,200
53243,2497,2026-06-25,delivered,360
53244,2999,2026-06-25,delivered,240
53245,1789,2026-06-25,delivered,150
53246,2478,2026-06-25,delivered,220
53247,3434,2026-06-25,delivered,100
53248,1563,2026-06-25,delivered,130
53249,3040,2026-06-25,delivered,180
53250,1501,2026-06-25,cancelled,40
53251,1618,2026-06-25,delivered,450
53252,1156,2026-06-25,delivered,80
53253,3530,2026-06-25,delivered,290
53254,1778,2026-06-25,delivered,180
53255,2617,2026-06-25,delivered,70
53256,2746,2026-06-25,delivered,80
53257,3124,2026-06-25,delivered,280
53258,2102,2026-06-25,cancelled,60
53259,2955,2026-06-25,delivered,180
53260,1938,2026-06-25,delivered,150
53261,1390,2026-06-25,delivered,130
53262,1186,2026-06-25,delivered,90
53263,2785,2026-06-25,delivered,50
53264,2482,2026-06-25,delivered,60
53265,2739,2026-06-25,delivered,180
53266,3379,2026-06-25,delivered,160
53267,1253,2026-06-26,delivered,230
53268,1270,2026-06-26,delivered,180
53269,1173,2026-06-26,cancelled,240
53270,2185,2026-06-26,delivered,180
53271,1026,2026-06-26,delivered,140
53272,3029,2026-06-26,delivered,140
53273,2651,2026-06-26,delivered,160
53274,1180,2026-06-26,delivered,210
53275,1359,2026-06-26,delivered,90
53276,1262,2026-06-26,delivered,180
53277,2261,2026-06-26,delivered,60
53278,2792,2026-06-26,cancelled,60
53279,2066,2026-06-26,delivered,30
53280,1408,2026-06-26,cancelled,150
53281,2395,2026-06-26,delivered,350
53282,1213,2026-06-26,delivered,230
53283,3092,2026-06-26,delivered,280
53284,2504,2026-06-26,delivered,260
53285,2165,2026-06-26,delivered,360
53286,2390,2026-06-26,delivered,110
53287,1354,2026-06-26,delivered,220
53288,3074,2026-06-26,delivered,160
53289,1644,2026-06-26,delivered,500
53290,3346,2026-06-26,delivered,280
53291,1035,2026-06-26,delivered,60
53292,1489,2026-06-26,delivered,150
53293,2534,2026-06-26,delivered,470
53294,2952,2026-06-26,delivered,420
53295,3503,2026-06-26,delivered,220
53296,1837,2026-06-26,delivered,290
53297,1930,2026-06-26,delivered,50
53298,2298,2026-06-26,delivered,100
53299,1945,2026-06-26,delivered,150
53300,3169,2026-06-26,cancelled,170
53301,1508,2026-06-26,delivered,90
53302,2435,2026-06-26,delivered,100
53303,1530,2026-06-26,delivered,280
53304,1297,2026-06-26,delivered,310
53305,2945,2026-06-26,delivered,40
53306,1971,2026-06-26,delivered,80
53307,2472,2026-06-26,delivered,210
53308,2739,2026-06-26,delivered,130
53309,1378,2026-06-26,delivered,120
53310,1158,2026-06-26,delivered,150
53311,2294,2026-06-26,delivered,50
53312,2804,2026-06-26,delivered,90
53313,2900,2026-06-26,delivered,190
53314,2724,2026-06-27,delivered,300
53315,3529,2026-06-27,delivered,180
53316,1847,2026-06-27,delivered,100
53317,2997,2026-06-27,delivered,70
53318,1848,2026-06-27,delivered,60
53319,1670,2026-06-27,delivered,180
53320,3551,2026-06-27,delivered,540
53321,2554,2026-06-27,delivered,340
53322,3340,2026-06-27,delivered,350
53323,1429,2026-06-27,delivered,260
53324,3606,2026-06-27,delivered,120
53325,2878,2026-06-27,delivered,40
53326,1308,2026-06-27,delivered,300
53327,2399,2026-06-27,delivered,240
53328,2562,2026-06-27,delivered,250
53329,2754,2026-06-27,delivered,160
53330,2941,2026-06-27,delivered,210
53331,3186,2026-06-27,delivered,180
53332,2534,2026-06-27,delivered,220
53333,1610,2026-06-27,cancelled,270
53334,1221,2026-06-27,delivered,380
53335,2269,2026-06-27,cancelled,90
53336,1111,2026-06-27,delivered,140
53337,2907,2026-06-27,delivered,170
53338,1926,2026-06-27,delivered,90
53339,2175,2026-06-27,delivered,250
53340,3045,2026-06-27,delivered,150
53341,3509,2026-06-27,delivered,90
53342,1140,2026-06-27,delivered,210
53343,1453,2026-06-27,delivered,220
53344,1767,2026-06-27,delivered,310
53345,1909,2026-06-27,delivered,80
53346,2018,2026-06-27,delivered,80
53347,3228,2026-06-27,delivered,240
53348,2178,2026-06-27,delivered,30
53349,3552,2026-06-27,delivered,60
53350,2383,2026-06-27,delivered,190
53351,3081,2026-06-28,delivered,190
53352,2119,2026-06-28,delivered,450
53353,2776,2026-06-28,delivered,90
53354,3483,2026-06-28,delivered,190
53355,1025,2026-06-28,delivered,180
53356,2285,2026-06-28,delivered,240
53357,1099,2026-06-28,delivered,30
53358,2119,2026-06-28,delivered,160
53359,1063,2026-06-28,delivered,60
53360,1660,2026-06-28,delivered,210
53361,1317,2026-06-28,delivered,250
53362,1999,2026-06-28,delivered,280
53363,1338,2026-06-28,delivered,230
53364,1121,2026-06-28,delivered,260
53365,1317,2026-06-28,delivered,230
53366,1677,2026-06-28,cancelled,70
53367,2765,2026-06-28,delivered,280
53368,2844,2026-06-28,delivered,40
53369,3450,2026-06-28,delivered,270
53370,1511,2026-06-28,delivered,270
53371,1340,2026-06-28,delivered,100
53372,3450,2026-06-28,delivered,90
53373,2795,2026-06-28,delivered,70
53374,2902,2026-06-28,delivered,70
53375,1336,2026-06-28,delivered,180
53376,1014,2026-06-28,delivered,90
53377,3429,2026-06-28,delivered,30
53378,1152,2026-06-28,delivered,60
53379,2028,2026-06-28,delivered,220
53380,2791,2026-06-28,cancelled,280
53381,2007,2026-06-28,delivered,30
53382,2362,2026-06-29,delivered,160
53383,3254,2026-06-29,cancelled,190
53384,2973,2026-06-29,delivered,80
53385,1696,2026-06-29,delivered,180
53386,2059,2026-06-29,cancelled,90
53387,1274,2026-06-29,delivered,210
53388,3365,2026-06-29,delivered,160
53389,2732,2026-06-29,delivered,60
53390,2759,2026-06-29,delivered,180
53391,1900,2026-06-29,cancelled,270
53392,3248,2026-06-29,delivered,500
53393,3022,2026-06-29,delivered,120
53394,1857,2026-06-29,delivered,60
53395,1400,2026-06-29,delivered,70
53396,3063,2026-06-29,delivered,120
53397,3005,2026-06-29,delivered,70
53398,1354,2026-06-29,delivered,290
53399,2562,2026-06-29,delivered,280
53400,1948,2026-06-29,delivered,310
53401,2822,2026-06-29,delivered,310
53402,2005,2026-06-29,cancelled,250
53403,3638,2026-06-29,delivered,410
53404,1637,2026-06-29,delivered,230
53405,1677,2026-06-29,cancelled,130
53406,1986,2026-06-29,delivered,230
53407,2142,2026-06-29,delivered,400
53408,3509,2026-06-29,delivered,370
53409,2320,2026-06-29,delivered,250
53410,3546,2026-06-29,delivered,330
53411,2129,2026-06-29,delivered,220
53412,3045,2026-06-29,delivered,40
53413,2129,2026-06-29,delivered,30
53414,1115,2026-06-29,delivered,210
53415,2955,2026-06-29,delivered,100
53416,1750,2026-06-29,delivered,80
53417,1648,2026-06-29,delivered,80
53418,2609,2026-06-29,delivered,80
53419,1284,2026-06-29,delivered,270
53420,2656,2026-06-29,delivered,300
53421,2438,2026-06-29,delivered,140
53422,1227,2026-06-29,delivered,280
53423,1603,2026-06-29,delivered,40
53424,2058,2026-06-29,delivered,270
53425,1102,2026-06-29,delivered,250
53426,2437,2026-06-29,delivered,90
53427,1845,2026-06-29,delivered,210
53428,1096,2026-06-29,delivered,270
53429,3313,2026-06-30,delivered,240
53430,1649,2026-06-30,delivered,80
53431,3182,2026-06-30,delivered,180
53432,1049,2026-06-30,delivered,310
53433,3532,2026-06-30,delivered,60
53434,3289,2026-06-30,delivered,30
53435,1316,2026-06-30,delivered,210
53436,1292,2026-06-30,cancelled,250
53437,2552,2026-06-30,delivered,90
53438,3110,2026-06-30,delivered,270
53439,1245,2026-06-30,delivered,200
53440,2964,2026-06-30,delivered,130
53441,1110,2026-06-30,delivered,160
53442,1154,2026-06-30,delivered,210
53443,2715,2026-06-30,delivered,220
53444,1133,2026-06-30,delivered,230
53445,1637,2026-06-30,delivered,190
53446,3202,2026-06-30,delivered,270
53447,3111,2026-06-30,delivered,580
53448,2744,2026-06-30,delivered,150
53449,1309,2026-06-30,cancelled,180
53450,3257,2026-06-30,delivered,200
53451,3417,2026-06-30,delivered,140
53452,2201,2026-06-30,delivered,400
53453,2345,2026-06-30,cancelled,460
53454,2034,2026-06-30,delivered,250
53455,1699,2026-06-30,delivered,120
53456,1136,2026-06-30,delivered,180
53457,3374,2026-06-30,delivered,30
53458,2931,2026-06-30,delivered,60
53459,1715,2026-06-30,delivered,100
53460,3379,2026-06-30,delivered,100
